date,adm0_name,adm1_id,adm1_name,adm2_id,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,business_closure,no_gathering,school_closure,social_distance,transit_suspension,travel_ban_local,work_from_home,testing_regime,home_isolation,pos_cases_quarantine,travel_ban_intl_in,business_closure_popwt,no_gathering_popwt,school_closure_popwt,social_distance_popwt,transit_suspension_popwt,travel_ban_local_popwt,work_from_home_popwt,home_isolation_popwt,pos_cases_quarantine_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,policies_enacted,no_gathering_size
2020-02-24,ITA,18,Calabria,80,Reggio di Calabria,38.10922769,15.643452700000001,0.0,0,548009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,8,Emilia Romagna,35,Reggio nell'Emilia,44.69735289,10.63007973,0.0,0,531891.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,12,Lazio,57,Rieti,42.40488444,12.86205939,0.0,0,155503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,8,Emilia Romagna,99,Rimini,44.06090087,12.5656295,0.0,0,339017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,12,Lazio,58,Roma,41.89277044,12.48366722,0.0,0,4342212.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,5,Veneto,29,Rovigo,45.07107289,11.79007,0.0,0,234937.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,15,Campania,65,Salerno,40.67821961,14.759402599999998,0.0,0,1098513.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,20,Sardegna,90,Sassari,40.72667657,8.559667131,0.0,0,491571.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,7,Liguria,9,Savona,44.30750461,8.481108654,0.0,0,276064.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,9,Toscana,52,Siena,43.31816374,11.33190988,0.0,0,267197.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,19,Sicilia,89,Siracusa,37.05991687,15.29333182,0.0,0,399224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,3,Lombardia,14,Sondrio,46.17099261,9.87147489,0.0,0,181095.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,20,Sardegna,111,Sud Sardegna,39.16641462,8.526242676,0.0,0,350725.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,16,Puglia,73,Taranto,40.47354739,17.23237181,0.0,0,576756.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,13,Abruzzo,67,Teramo,42.6589177,13.70439971,0.0,0,308052.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,10,Umbria,55,Terni,42.56071258,12.6466875,0.0,0,225633.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,1,Piemonte,1,Torino,45.0732745,7.680687483,0.0,0,2259523.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,19,Sicilia,81,Trapani,38.01850065,12.51365684,0.0,0,430492.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,4,P.A. Trento,22,Trento,46.06893511,11.12123097,0.0,0,541098.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,5,Veneto,26,Treviso,45.66754571,12.24507363,0.0,0,887806.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,6,Friuli Venezia Giulia,32,Trieste,45.6494354,13.76813649,0.0,0,234493.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,6,Friuli Venezia Giulia,30,Udine,46.06255516,13.2348383,0.0,0,528791.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,3,Lombardia,12,Varese,45.81701677,8.822868344,0.0,0,890768.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,5,Veneto,27,Venezia,45.43490485,12.33845213,0.0,0,853338.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,1,Piemonte,103,Verbano-Cusio-Ossola,45.921445500000004,8.551078752999999,0.0,0,158349.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,1,Piemonte,2,Vercelli,45.32398135,8.423234312,0.0,0,170911.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,5,Veneto,23,Verona,45.43839046,10.99352685,0.0,0,926497.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,18,Calabria,102,Vibo Valentia,38.67624147,16.10157414,0.0,0,160073.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,5,Veneto,24,Vicenza,45.547497,11.54597109,0.0,0,862418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-24,ITA,12,Lazio,56,Viterbo,42.4173828,12.10473416,0.0,0,317030.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,19,Sicilia,84,Agrigento,37.30971088,13.584574900000002,0.0,0,434870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,1,Piemonte,6,Alessandria,44.91297351,8.615401155,0.0,0,421284.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,11,Marche,42,Ancona,43.61675973,13.5188753,0.0,0,471228.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,2,Valle d'Aosta,7,Aosta,45.73750286,7.320149366,0.0,0,125666.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,9,Toscana,51,Arezzo,43.46642752,11.88228844,0.0,0,342654.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,11,Marche,44,Ascoli Piceno,42.85322304,13.57691127,0.0,0,207179.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,1,Piemonte,5,Asti,44.89912921,8.204142547,0.0,0,214638.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,15,Campania,64,Avellino,40.91404699,14.79528803,0.0,0,418306.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,16,Puglia,72,Bari,41.12559576,16.86736689,0.0,0,1251994.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,16,Puglia,110,Barletta-Andria-Trani,41.22705039,16.29520432,0.0,0,390011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,5,Veneto,25,Belluno,46.13837528,12.21704167,0.0,0,202950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,15,Campania,62,Benevento,41.12969987,14.78151683,0.0,0,277018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,3,Lombardia,16,Bergamo,45.69441368,9.668424528,18.0,18,1114590.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,1,Piemonte,96,Biella,45.5665112,8.054082167,0.0,0,175585.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,8,Emilia Romagna,37,Bologna,44.49436681,11.341720800000001,0.0,0,1014619.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,4,P.A. Bolzano,21,Bolzano,46.49933453,11.35662422,1.0,1,531178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,3,Lombardia,17,Brescia,45.53993052,10.21910323,0.0,0,1265954.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,16,Puglia,74,Brindisi,40.63848545,17.94601575,0.0,0,392975.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,20,Sardegna,92,Cagliari,39.21531192,9.110616306,0.0,0,431038.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,19,Sicilia,85,Caltanissetta,37.49213171,14.06184973,0.0,0,262458.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,14,Molise,70,Campobasso,41.55774754,14.65916051,0.0,0,221238.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,15,Campania,61,Caserta,41.07465878,14.33240464,0.0,0,922965.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,19,Sicilia,87,Catania,37.50287803,15.08704691,0.0,0,1107702.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,18,Calabria,79,Catanzaro,38.90597598,16.59440194,0.0,0,358316.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,13,Abruzzo,69,Chieti,42.35103167,14.16754574,0.0,0,385588.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,3,Lombardia,13,Como,45.8099912,9.085159546,0.0,0,599204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,18,Calabria,78,Cosenza,39.29308681,16.25609692,0.0,0,705753.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,3,Lombardia,19,Cremona,45.13336675,10.02420865,53.0,53,358955.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,18,Calabria,101,Crotone,39.08036878,17.12538864,0.0,0,174980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,1,Piemonte,4,Cuneo,44.39329625,7.551171632000001,0.0,0,587098.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,19,Sicilia,86,Enna,37.56705701,14.27909375,0.0,0,164788.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,11,Marche,109,Fermo,43.16058534,13.71839535,0.0,0,173800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,8,Emilia Romagna,38,Ferrara,44.83599085,11.61868934,0.0,0,345691.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,9,Toscana,48,Firenze,43.76923077,11.25588885,1.0,1,1011349.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,16,Puglia,71,Foggia,41.46226865,15.54305094,0.0,0,622183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,8,Emilia Romagna,40,Forlì-Cesena,44.22268559,12.04068608,0.0,0,394627.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,12,Lazio,60,Frosinone,41.63964569,13.35117161,0.0,0,489083.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,7,Liguria,10,Genova,44.41149314,8.9326992,0.0,0,841180.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
2020-02-25,ITA,6,Friuli Venezia Giulia,31,Gorizia,45.94149817,13.62212502,0.0,0,139403.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,9,Toscana,53,Grosseto,42.76026758,11.11356398,0.0,0,221629.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,7,Liguria,8,Imperia,43.88570648,8.027850297999999,0.0,0,213840.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
2020-02-25,ITA,14,Molise,94,Isernia,41.58800826,14.22575407,0.0,0,84379.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,13,Abruzzo,66,L'Aquila,42.35122196,13.39843823,0.0,0,299031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,7,Liguria,11,La Spezia,44.10704991,9.8281897,0.0,0,219556.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
2020-02-25,ITA,12,Lazio,59,Latina,41.46759465,12.90368482,0.0,0,575254.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,16,Puglia,75,Lecce,40.35354285,18.1718973,0.0,0,795134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,3,Lombardia,97,Lecco,45.85575781,9.393392246,0.0,0,337380.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,9,Toscana,49,Livorno,43.55234873,10.3086781,0.0,0,334832.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,3,Lombardia,98,Lodi,45.31440693,9.503720769,125.0,125,230198.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.10982502020000173,0.21965004040000347,0.21965004040000347,0.21965004040000347,0.21965004040000347,0.10982502020000173,0.21965004040000347,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0
2020-02-25,ITA,9,Toscana,46,Lucca,43.84432283,10.50151366,0.0,0,387876.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,11,Marche,43,Macerata,43.30023926,13.45307182,0.0,0,314178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,3,Lombardia,20,Mantova,45.15726772,10.79277363,0.0,0,412292.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,9,Toscana,45,Massa Carrara,44.03674425,10.14173829,0.0,0,194878.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,17,Basilicata,77,Matera,40.66751177,16.59792442,0.0,0,197909.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,19,Sicilia,83,Messina,38.19395845,15.55572302,0.0,0,626876.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,3,Lombardia,15,Milano,45.46679409,9.190347404,8.0,8,3250315.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2020-02-25,ITA,8,Emilia Romagna,36,Modena,44.64600009,10.92615487,3.0,3,705393.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
